122.500;LEFT;05:59:47;05:59:50	;2.50
122.500;LEFT;06:00:05;06:00:07	;2.34
122.500;LEFT;06:00:12;06:00:15	;2.74
122.500;LEFT;06:00:43;06:00:45	;2.56
122.500;LEFT;06:00:49;06:00:52	;2.30
122.500;LEFT;06:01:20;06:01:24	;4.14
122.500;LEFT;06:01:28;06:01:30	;2.42
122.500;LEFT;06:01:56;06:01:59	;3.10
122.500;LEFT;06:02:05;06:02:08	;2.82
122.500;LEFT;06:02:31;06:02:34	;2.88
122.500;LEFT;06:03:28;06:03:32	;4.14
122.500;LEFT;06:03:37;06:03:38	;1.14
122.500;LEFT;06:03:42;06:03:44	;2.46
122.500;LEFT;06:03:53;06:03:56	;2.27
122.500;LEFT;06:04:00;06:04:03	;3.26
122.500;LEFT;06:04:03;06:04:04	;0.46
122.500;LEFT;06:04:10;06:04:13	;3.62
122.500;LEFT;06:04:17;06:04:19	;1.38
122.500;LEFT;06:04:27;06:04:28	;1.26
122.500;LEFT;06:05:55;06:06:00	;4.79
122.500;LEFT;06:06:05;06:06:07	;2.18
122.500;LEFT;06:06:11;06:06:13	;2.27
122.500;LEFT;06:06:20;06:06:25	;4.40
122.500;LEFT;06:06:34;06:06:38	;4.00
122.500;LEFT;06:06:42;06:06:45	;3.00
122.500;LEFT;06:07:12;06:07:15	;3.09
122.500;LEFT;06:07:23;06:07:26	;3.11
122.500;LEFT;06:08:27;06:08:29	;1.58
122.500;LEFT;06:08:32;06:08:35	;2.18
122.500;LEFT;06:08:47;06:08:51	;3.38
122.500;LEFT;06:08:59;06:09:02	;3.26
122.500;LEFT;06:09:25;06:09:27	;2.18
122.500;LEFT;06:09:30;06:09:32	;1.68
122.500;LEFT;06:09:34;06:09:39	;5.50
122.500;LEFT;06:09:43;06:09:47	;3.83
122.500;LEFT;06:10:25;06:10:30	;4.90
122.500;LEFT;06:11:02;06:11:05	;2.62
122.500;LEFT;06:11:14;06:11:16	;2.40
122.500;LEFT;06:11:42;06:11:43	;1.26
122.500;LEFT;06:11:48;06:11:50	;1.87
122.500;LEFT;06:12:32;06:12:36	;3.46
122.500;LEFT;06:12:40;06:12:43	;2.50
122.500;LEFT;06:12:55;06:13:00	;5.32
122.500;LEFT;06:13:04;06:13:06	;1.66
122.500;LEFT;06:13:14;06:13:17	;3.35
122.500;LEFT;06:13:28;06:13:31	;3.58
122.500;LEFT;06:13:34;06:13:36	;1.86
122.500;LEFT;06:14:15;06:14:17	;2.20
122.500;LEFT;06:14:20;06:14:24	;3.80
122.500;LEFT;06:14:25;06:14:29	;3.83
122.500;LEFT;06:14:34;06:14:36	;1.80
122.500;LEFT;06:15:27;06:15:29	;2.64
122.500;LEFT;06:15:33;06:15:36	;2.72
122.500;LEFT;06:15:41;06:15:44	;2.62
122.500;LEFT;06:15:47;06:15:49	;1.98
122.500;LEFT;06:16:13;06:16:14	;1.06
122.500;LEFT;06:16:18;06:16:21	;3.44
122.500;LEFT;06:16:24;06:16:27	;2.68
122.500;LEFT;06:16:34;06:16:37	;2.20
122.500;LEFT;06:16:37;06:16:42	;4.99
122.500;LEFT;06:16:46;06:16:49	;2.72
122.500;LEFT;06:16:52;06:16:54	;2.06
122.500;LEFT;06:17:00;06:17:02	;2.07
122.500;LEFT;06:17:07;06:17:09	;1.62
122.500;LEFT;06:17:10;06:17:13	;2.58
122.500;LEFT;06:17:16;06:17:18	;2.43
122.500;LEFT;06:17:19;06:17:23	;4.11
122.500;LEFT;06:17:28;06:17:30	;2.06
122.500;LEFT;06:17:35;06:17:37	;1.66
122.500;LEFT;06:17:51;06:17:53	;1.55
122.500;LEFT;06:17:54;06:17:57	;3.10
122.500;LEFT;06:18:00;06:18:01	;1.84
122.500;LEFT;06:18:06;06:18:09	;2.26
122.500;LEFT;06:18:14;06:18:15	;1.59
122.500;LEFT;06:18:21;06:18:24	;2.58
122.500;LEFT;06:18:26;06:18:28	;1.98
122.500;LEFT;06:18:32;06:18:35	;2.40
122.500;LEFT;06:18:42;06:18:46	;3.88
122.500;LEFT;06:18:52;06:18:56	;3.72
122.500;LEFT;06:19:00;06:19:04	;3.98
122.500;LEFT;06:19:08;06:19:10	;1.99
122.500;LEFT;06:19:10;06:19:12	;1.82
122.500;LEFT;06:19:19;06:19:19	;0.74
122.500;LEFT;06:19:23;06:19:25	;1.78
122.500;LEFT;06:19:30;06:19:33	;3.10
122.500;LEFT;06:19:38;06:19:39	;1.42
122.500;LEFT;06:19:45;06:19:47	;2.20
122.500;LEFT;06:19:51;06:19:53	;1.44
122.500;LEFT;06:19:57;06:19:59	;1.78
122.500;LEFT;06:20:05;06:20:09	;4.50
122.500;LEFT;06:20:13;06:20:15	;2.42
122.500;LEFT;06:20:18;06:20:22	;3.16
122.500;LEFT;06:20:32;06:20:35	;2.96
122.500;LEFT;06:20:40;06:20:44	;4.02
122.500;LEFT;06:20:53;06:20:56	;2.59
122.500;LEFT;06:21:31;06:21:35	;3.39
122.500;LEFT;06:21:38;06:21:42	;3.94
122.500;LEFT;06:21:47;06:21:49	;2.16
122.500;LEFT;06:21:53;06:21:54	;1.58
122.500;LEFT;06:21:56;06:21:57	;1.34
122.500;LEFT;06:22:03;06:22:05	;1.98
122.500;LEFT;06:22:23;06:22:26	;2.67
122.500;LEFT;06:22:28;06:22:30	;1.06
