132.700;LEFT;06:02:05;06:02:07	;2.58
132.700;LEFT;06:02:14;06:02:18	;4.11
132.700;LEFT;06:03:20;06:03:24	;4.67
132.700;LEFT;06:03:30;06:03:34	;4.40
132.700;LEFT;06:05:48;06:05:51	;2.78
132.700;LEFT;06:05:59;06:06:02	;3.31
132.700;LEFT;06:06:05;06:06:07	;1.79
132.700;LEFT;06:08:18;06:08:22	;3.87
132.700;LEFT;06:08:28;06:08:33	;5.30
132.700;LEFT;06:09:14;06:09:17	;3.00
132.700;LEFT;06:10:33;06:10:37	;3.58
132.700;LEFT;06:10:43;06:10:47	;4.52
132.700;LEFT;06:11:41;06:11:46	;4.54
132.700;LEFT;06:11:47;06:11:51	;4.54
132.700;LEFT;06:11:57;06:12:02	;4.67
132.700;LEFT;06:12:35;06:12:39	;3.34
132.700;LEFT;06:12:46;06:12:51	;5.26
132.700;LEFT;06:13:50;06:13:52	;2.26
132.700;LEFT;06:13:58;06:14:03	;4.68
132.700;LEFT;06:14:50;06:14:53	;3.11
132.700;LEFT;06:14:58;06:15:04	;6.03
132.700;LEFT;06:15:09;06:15:10	;1.35
132.700;LEFT;06:15:14;06:15:15	;1.12
132.700;LEFT;06:15:17;06:15:17	;0.44
132.700;LEFT;06:15:32;06:15:36	;4.18
132.700;LEFT;06:15:41;06:15:47	;6.03
132.700;LEFT;06:15:52;06:15:57	;5.42
132.700;LEFT;06:16:05;06:16:07	;2.32
132.700;LEFT;06:16:10;06:16:13	;2.82
132.700;LEFT;06:16:41;06:16:45	;4.22
132.700;LEFT;06:16:51;06:16:55	;4.62
132.700;LEFT;06:17:06;06:17:07	;0.54
132.700;LEFT;06:17:07;06:17:12	;4.94
132.700;LEFT;06:17:20;06:17:23	;2.83
132.700;LEFT;06:17:32;06:17:35	;2.80
132.700;LEFT;06:17:36;06:17:37	;0.43
132.700;LEFT;06:17:41;06:17:44	;2.98
132.700;LEFT;06:17:48;06:17:51	;2.80
132.700;LEFT;06:18:19;06:18:21	;2.87
132.700;LEFT;06:18:25;06:18:27	;2.48
132.700;LEFT;06:18:47;06:18:49	;2.27
132.700;LEFT;06:18:56;06:18:58	;2.02
132.700;LEFT;06:19:12;06:19:14	;2.38
132.700;LEFT;06:19:22;06:19:24	;2.30
132.700;LEFT;06:19:48;06:19:51	;3.26
132.700;LEFT;06:19:58;06:20:02	;3.55
132.700;LEFT;06:20:03;06:20:08	;5.11
132.700;LEFT;06:20:14;06:20:17	;3.67
132.700;LEFT;06:20:25;06:20:27	;2.86
132.700;LEFT;06:20:34;06:20:36	;2.58
132.700;LEFT;06:20:52;06:20:55	;3.22
132.700;LEFT;06:21:00;06:21:03	;3.71
132.700;LEFT;06:21:10;06:21:14	;4.43
132.700;LEFT;06:21:17;06:21:19	;2.50
132.700;LEFT;06:21:23;06:21:24	;1.78
132.700;LEFT;06:21:28;06:21:31	;2.24
132.700;LEFT;06:21:38;06:21:41	;3.79
132.700;LEFT;06:22:14;06:22:18	;3.27
132.700;LEFT;06:22:44;06:22:46	;2.52
132.700;LEFT;06:22:55;06:23:02	;7.28
132.700;LEFT;06:23:07;06:23:11	;4.08
132.700;LEFT;06:23:17;06:23:22	;5.50
132.700;LEFT;06:23:28;06:23:30	;1.52
132.700;LEFT;06:23:30;06:23:33	;2.30
132.700;LEFT;06:23:46;06:23:48	;1.74
132.700;LEFT;06:23:53;06:23:55	;2.58
132.700;LEFT;06:24:36;06:24:44	;7.56
132.700;LEFT;06:24:47;06:24:49	;1.86
132.700;LEFT;06:24:54;06:24:58	;4.08
132.700;LEFT;06:25:03;06:25:09	;6.35
132.700;LEFT;06:25:12;06:25:15	;2.80
132.700;LEFT;06:25:35;06:25:36	;1.48
132.700;LEFT;06:25:41;06:25:44	;2.66
132.700;LEFT;06:25:46;06:25:48	;1.98
132.700;LEFT;06:25:52;06:25:54	;2.14
132.700;LEFT;06:25:57;06:26:00	;2.20
132.700;LEFT;06:26:05;06:26:09	;3.52
132.700;LEFT;06:26:12;06:26:14	;2.08
132.700;LEFT;06:26:18;06:26:20	;1.98
132.700;LEFT;06:26:20;06:26:24	;4.22
132.700;LEFT;06:26:34;06:26:39	;5.40
132.700;LEFT;06:26:49;06:26:50	;1.70
132.700;LEFT;06:26:54;06:26:56	;2.03
132.700;LEFT;06:27:00;06:27:02	;2.54
132.700;LEFT;06:27:08;06:27:11	;2.90
132.700;LEFT;06:27:17;06:27:19	;2.67
132.700;LEFT;06:27:52;06:27:55	;2.44
132.700;LEFT;06:27:58;06:28:01	;2.74
132.700;LEFT;06:28:05;06:28:08	;2.52
132.700;LEFT;06:28:14;06:28:18	;4.20
132.700;LEFT;06:28:41;06:28:48	;7.08
132.700;LEFT;06:29:16;06:29:19	;3.48
132.700;LEFT;06:29:22;06:29:26	;3.62
132.700;LEFT;06:29:46;06:29:51	;4.96
132.700;LEFT;06:30:04;06:30:07	;3.91
132.700;LEFT;06:30:13;06:30:17	;3.74
132.700;LEFT;06:30:28;06:30:36	;7.90
132.700;LEFT;06:31:21;06:31:24	;3.42
132.700;LEFT;06:31:29;06:31:33	;4.22
132.700;LEFT;06:32:03;06:32:07	;3.18
132.700;LEFT;06:32:44;06:32:47	;3.46
132.700;LEFT;06:32:53;06:32:55	;1.93
132.700;LEFT;06:33:02;06:33:05	;3.31
132.700;LEFT;06:33:11;06:33:15	;3.55
132.700;LEFT;06:33:45;06:33:51	;6.06
132.700;LEFT;06:34:02;06:34:04	;2.36
132.700;LEFT;06:34:36;06:34:40	;3.26
132.700;LEFT;06:35:00;06:35:05	;4.51
132.700;LEFT;06:35:10;06:35:15	;5.02
132.700;LEFT;06:35:39;06:35:42	;3.28
132.700;LEFT;06:36:00;06:36:03	;3.96
132.700;LEFT;06:36:08;06:36:13	;5.39
132.700;LEFT;06:37:35;06:37:39	;3.42
132.700;LEFT;06:37:51;06:37:55	;3.36
132.700;LEFT;06:38:57;06:39:01	;3.94
132.700;LEFT;06:39:04;06:39:08	;3.50
132.700;LEFT;06:39:13;06:39:16	;2.92
132.700;LEFT;06:39:20;06:39:23	;2.70
132.700;LEFT;06:39:58;06:40:01	;3.16
132.700;LEFT;06:40:06;06:40:10	;3.74
132.700;LEFT;06:40:17;06:40:20	;2.46
132.700;LEFT;06:40:54;06:40:57	;3.35
132.700;LEFT;06:41:05;06:41:08	;2.70
132.700;LEFT;06:41:13;06:41:17	;4.62
132.700;LEFT;06:41:35;06:41:38	;3.02
132.700;LEFT;06:42:31;06:42:35	;4.14
132.700;LEFT;06:42:41;06:42:46	;5.30
132.700;LEFT;06:42:55;06:43:01	;6.58
132.700;LEFT;06:44:01;06:44:04	;3.07
132.700;LEFT;06:44:43;06:44:47	;3.74
132.700;LEFT;06:46:24;06:46:26	;2.08
132.700;LEFT;06:46:39;06:46:44	;5.46
132.700;LEFT;06:46:51;06:46:56	;5.02
132.700;LEFT;06:47:00;06:47:02	;2.26
132.700;LEFT;06:47:42;06:47:44	;2.18
132.700;LEFT;06:47:47;06:47:50	;2.68
132.700;LEFT;06:47:53;06:47:55	;1.94
132.700;LEFT;06:48:11;06:48:14	;3.48
132.700;LEFT;06:48:45;06:48:49	;3.83
132.700;LEFT;06:48:55;06:48:58	;3.46
132.700;LEFT;06:49:07;06:49:09	;1.78
132.700;LEFT;06:49:18;06:49:21	;3.27
132.700;LEFT;06:49:24;06:49:28	;3.64
132.700;LEFT;06:49:33;06:49:37	;3.14
132.700;LEFT;06:49:41;06:49:44	;2.90
132.700;LEFT;06:50:00;06:50:04	;3.90
132.700;LEFT;06:50:19;06:50:22	;2.96
132.700;LEFT;06:50:31;06:50:35	;4.34
132.700;LEFT;06:51:54;06:51:58	;4.38
132.700;LEFT;06:52:02;06:52:05	;3.07
132.700;LEFT;06:52:40;06:52:43	;3.28
132.700;LEFT;06:52:53;06:52:57	;3.90
132.700;LEFT;06:53:05;06:53:09	;3.86
132.700;LEFT;06:53:18;06:53:21	;2.62
132.700;LEFT;06:53:29;06:53:31	;2.35
132.700;LEFT;06:53:58;06:54:02	;3.88
132.700;LEFT;06:54:37;06:54:42	;4.74
132.700;LEFT;06:54:47;06:54:52	;5.30
132.700;LEFT;06:54:55;06:54:57	;2.16
132.700;LEFT;06:55:10;06:55:14	;4.54
132.700;LEFT;06:55:18;06:55:22	;4.52
132.700;LEFT;06:55:45;06:55:47	;1.66
132.700;LEFT;06:55:50;06:55:52	;2.32
132.700;LEFT;06:55:59;06:56:01	;2.30
132.700;LEFT;06:56:23;06:56:26	;3.04
132.700;LEFT;06:56:57;06:57:01	;4.12
132.700;LEFT;06:57:06;06:57:10	;3.84
132.700;LEFT;06:57:40;06:57:42	;2.76
132.700;LEFT;06:57:45;06:57:50	;5.48
132.700;LEFT;06:57:55;06:57:58	;3.22
132.700;LEFT;06:59:09;06:59:14	;4.40
132.700;LEFT;06:59:16;06:59:19	;2.80
132.700;LEFT;06:59:27;06:59:29	;2.16
132.700;LEFT;06:59:42;06:59:46	;3.34
132.700;LEFT;07:00:39;07:00:42	;2.80
132.700;LEFT;07:00:48;07:00:51	;3.07
132.700;LEFT;07:01:00;07:01:05	;4.84
132.700;LEFT;07:01:13;07:01:14	;0.43
132.700;RIGHT;06:02:08;06:02:13	;5.24
132.700;RIGHT;06:03:25;06:03:29	;4.14
132.700;RIGHT;06:05:51;06:05:58	;6.86
132.700;RIGHT;06:06:03;06:06:04	;1.24
132.700;RIGHT;06:08:24;06:08:28	;3.75
132.700;RIGHT;06:09:09;06:09:10	;0.99
132.700;RIGHT;06:09:11;06:09:13	;2.31
132.700;RIGHT;06:10:38;06:10:41	;3.25
132.700;RIGHT;06:10:48;06:10:48	;0.49
132.700;RIGHT;06:11:37;06:11:40	;3.81
132.700;RIGHT;06:11:46;06:11:47	;0.48
132.700;RIGHT;06:11:52;06:11:57	;4.79
132.700;RIGHT;06:12:39;06:12:40	;0.72
132.700;RIGHT;06:12:41;06:12:44	;3.70
132.700;RIGHT;06:12:45;06:12:45	;0.62
132.700;RIGHT;06:13:46;06:13:48	;2.66
132.700;RIGHT;06:13:54;06:13:58	;3.37
132.700;RIGHT;06:14:47;06:14:48	;1.15
132.700;RIGHT;06:14:53;06:14:57	;3.86
132.700;RIGHT;06:15:04;06:15:09	;4.34
132.700;RIGHT;06:15:11;06:15:12	;0.98
132.700;RIGHT;06:15:16;06:15:16	;0.63
132.700;RIGHT;06:15:37;06:15:41	;4.22
132.700;RIGHT;06:15:48;06:15:49	;1.40
132.700;RIGHT;06:15:49;06:15:51	;1.84
132.700;RIGHT;06:15:58;06:15:59	;0.64
132.700;RIGHT;06:16:01;06:16:05	;3.76
132.700;RIGHT;06:16:07;06:16:10	;2.57
132.700;RIGHT;06:16:46;06:16:50	;4.32
132.700;RIGHT;06:16:56;06:16:56	;0.49
132.700;RIGHT;06:17:02;06:17:07	;4.70
132.700;RIGHT;06:17:17;06:17:20	;2.61
132.700;RIGHT;06:17:27;06:17:30	;2.88
132.700;RIGHT;06:17:35;06:17:36	;0.96
132.700;RIGHT;06:17:38;06:17:41	;2.42
132.700;RIGHT;06:17:45;06:17:48	;2.80
132.700;RIGHT;06:18:16;06:18:19	;2.82
132.700;RIGHT;06:18:22;06:18:24	;2.32
132.700;RIGHT;06:18:45;06:18:47	;2.34
132.700;RIGHT;06:18:50;06:18:52	;1.35
132.700;RIGHT;06:18:52;06:18:54	;2.37
132.700;RIGHT;06:19:08;06:19:11	;3.83
132.700;RIGHT;06:19:17;06:19:20	;2.90
132.700;RIGHT;06:19:52;06:19:57	;5.02
132.700;RIGHT;06:20:09;06:20:13	;3.73
132.700;RIGHT;06:20:22;06:20:24	;2.74
132.700;RIGHT;06:20:28;06:20:29	;0.66
132.700;RIGHT;06:20:30;06:20:32	;2.38
132.700;RIGHT;06:20:33;06:20:33	;0.79
132.700;RIGHT;06:20:48;06:20:51	;3.40
132.700;RIGHT;06:20:55;06:20:56	;0.48
132.700;RIGHT;06:21:04;06:21:08	;3.37
132.700;RIGHT;06:21:08;06:21:09	;0.54
132.700;RIGHT;06:21:14;06:21:17	;2.15
132.700;RIGHT;06:21:20;06:21:22	;2.27
132.700;RIGHT;06:21:26;06:21:28	;2.71
132.700;RIGHT;06:21:34;06:21:37	;3.74
132.700;RIGHT;06:22:10;06:22:14	;4.24
132.700;RIGHT;06:22:40;06:22:43	;3.58
132.700;RIGHT;06:22:47;06:22:53	;6.56
132.700;RIGHT;06:23:12;06:23:16	;4.30
132.700;RIGHT;06:23:22;06:23:23	;0.44
132.700;RIGHT;06:23:25;06:23:28	;2.56
132.700;RIGHT;06:23:33;06:23:33	;0.60
132.700;RIGHT;06:23:42;06:23:45	;3.01
132.700;RIGHT;06:23:50;06:23:53	;2.74
132.700;RIGHT;06:24:29;06:24:34	;4.29
132.700;RIGHT;06:24:35;06:24:35	;0.63
132.700;RIGHT;06:24:44;06:24:47	;2.72
132.700;RIGHT;06:24:59;06:25:02	;3.62
132.700;RIGHT;06:25:10;06:25:11	;1.00
132.700;RIGHT;06:25:32;06:25:34	;2.51
132.700;RIGHT;06:25:37;06:25:39	;2.09
132.700;RIGHT;06:25:44;06:25:46	;1.69
132.700;RIGHT;06:25:49;06:25:52	;2.92
132.700;RIGHT;06:25:54;06:25:56	;1.38
132.700;RIGHT;06:25:56;06:25:57	;0.82
132.700;RIGHT;06:26:00;06:26:04	;4.33
132.700;RIGHT;06:26:09;06:26:12	;2.74
132.700;RIGHT;06:26:15;06:26:18	;2.80
132.700;RIGHT;06:26:25;06:26:34	;8.90
132.700;RIGHT;06:26:46;06:26:48	;2.38
132.700;RIGHT;06:26:51;06:26:53	;2.45
132.700;RIGHT;06:26:57;06:27:00	;2.74
132.700;RIGHT;06:27:04;06:27:07	;2.87
132.700;RIGHT;06:27:12;06:27:16	;4.49
132.700;RIGHT;06:27:49;06:27:52	;2.59
132.700;RIGHT;06:27:55;06:27:58	;2.54
132.700;RIGHT;06:28:02;06:28:04	;2.18
132.700;RIGHT;06:28:08;06:28:14	;5.83
132.700;RIGHT;06:28:36;06:28:40	;4.38
132.700;RIGHT;06:29:12;06:29:16	;3.34
132.700;RIGHT;06:29:20;06:29:22	;2.37
132.700;RIGHT;06:29:41;06:29:46	;4.56
132.700;RIGHT;06:29:51;06:29:52	;0.60
132.700;RIGHT;06:30:08;06:30:13	;5.06
132.700;RIGHT;06:30:18;06:30:18	;0.50
132.700;RIGHT;06:30:21;06:30:28	;6.16
132.700;RIGHT;06:30:36;06:30:37	;0.43
132.700;RIGHT;06:31:25;06:31:28	;3.14
132.700;RIGHT;06:31:58;06:32:00	;2.06
132.700;RIGHT;06:32:01;06:32:03	;2.49
132.700;RIGHT;06:32:41;06:32:44	;2.85
132.700;RIGHT;06:32:49;06:32:52	;3.02
132.700;RIGHT;06:33:07;06:33:11	;4.14
132.700;RIGHT;06:33:41;06:33:43	;2.00
132.700;RIGHT;06:33:43;06:33:45	;1.32
132.700;RIGHT;06:33:51;06:33:52	;0.44
132.700;RIGHT;06:33:58;06:34:02	;3.65
